"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SNAI3",0.250691508803801,0.333094211468517,0.032,0.024,1
"TSR1",0.251214886600819,0.682641283540485,0.023,0.017,1
"ORC2",0.251313361226804,1.70171026858956,0.021,0.015,1
"HMGCS1",0.251344384082574,0.588627966361177,0.023,0.017,1
"SCAF4",0.251405333853825,-0.305632677883516,0.056,0.067,1
"CRELD2",0.251892191291481,0.424484019872321,0.082,0.095,1
"TRIM37",0.252106780308329,0.508228120524994,0.013,0.008,1
"RMND1",0.252331426033339,0.537326662016717,0.021,0.015,1
"MAPKAPK5",0.25276426258353,0.467838164549469,0.05,0.041,1
"NUP133",0.252814648778128,1.18901652532218,0.011,0.007,1
"SRSF10.1",0.252832335311875,0.333444335963146,0.029,0.022,1
"PNRC2",0.25297175667207,0.455938689197976,0.057,0.047,1
"MPV17L2",0.253162205039358,0.534485387259349,0.023,0.017,1
"TMEM68",0.253166523679447,0.517632174363207,0.021,0.015,1
"PPFIBP2",0.253432571790622,-0.439564376789613,0.008,0.012,1
"LSM12",0.253432571790622,-0.570706797170926,0.008,0.012,1
"TBC1D2B",0.253631297718635,0.412971625887783,0.021,0.015,1
"CROCC",0.253872674597578,1.16792682422211,0.011,0.007,1
"LIMK2",0.254145191759427,-0.898089463128098,0.009,0.013,1
"C2CD3",0.254679611020133,-0.386514578611881,0.008,0.012,1
"C6orf226",0.254758363043792,0.455840731766521,0.06,0.051,1
"CCDC41",0.254800972189074,0.85209597837932,0.011,0.007,1
"BAG4",0.255108402290764,-1.13970344348374,0.009,0.013,1
"WRNIP1",0.255332486612056,0.810623979544505,0.011,0.007,1
"APBA3",0.255496061821049,0.27939084187663,0.032,0.024,1
"TMEM143",0.255798190573447,0.938649712110138,0.011,0.007,1
"MRPL17",0.255895849510783,0.358840471667955,0.067,0.057,1
"APP",0.256332354030554,-0.598260083583474,0.038,0.046,1
"VAMP1",0.25634349614044,0.384992799634339,0.023,0.017,1
"FNIP1",0.256731374331077,0.726238850903455,0.011,0.007,1
"RP13-516M14.4",0.256931652390713,0.799645467977707,0.011,0.007,1
"ACOT8",0.257129158433193,-0.267032959577045,0.057,0.068,1
"PBX3",0.257163644488428,-0.578773709342226,0.009,0.013,1
"CDK7",0.257265790449314,0.373475507094255,0.026,0.02,1
"ERBB2IP",0.2573212007103,0.384113978201189,0.052,0.043,1
"SARS2",0.257368225038345,0.91092570920519,0.016,0.011,1
"GSTM2",0.257600019050902,0.731140346066208,0.011,0.007,1
"AP001816.1",0.258256353607624,-0.493733908517932,0.009,0.013,1
"ASPH",0.258256353607624,-0.600016269353332,0.009,0.013,1
"WRN",0.258403649907303,0.560829691428677,0.011,0.007,1
"MRPS2",0.258763001393419,0.297337921849083,0.064,0.055,1
"AC027307.3",0.258940368351021,0.552385739708869,0.011,0.007,1
"NAA35",0.259271772497428,0.375364079532628,0.033,0.025,1
"COG6",0.259349399683999,0.267966464735137,0.021,0.015,1
"SEC24A",0.259962514036046,-0.349984686709195,0.009,0.013,1
"CUL9",0.259984732006231,0.438953697224111,0.016,0.011,1
"WDR46",0.261145644999009,0.282056846554785,0.072,0.061,1
"TBC1D13",0.261251454346053,-0.685000298832047,0.009,0.014,1
"DCP1A",0.261436136411886,0.387424781231601,0.057,0.048,1
"NCBP2-AS2",0.261485681221646,0.277501423110132,0.129,0.116,1
"ACOX1",0.261547708602542,-0.654702359992315,0.009,0.014,1
"ZNF770",0.262049378797453,0.296276925964841,0.029,0.022,1
"ZBTB40",0.262483237255788,0.567881880064134,0.018,0.013,1
"TMCO4",0.262556704066642,-0.56672135150711,0.009,0.014,1
"EIF4A3",0.262678690997194,0.291424234721032,0.126,0.114,1
"HOXB-AS1",0.262794504352857,-0.332049693261635,0.009,0.014,1
"TRAF2",0.26303549522836,0.613296550894975,0.027,0.02,1
"FRMD8",0.263251351098512,0.386200860006327,0.043,0.034,1
"HIBADH",0.263888328306355,0.474679569823767,0.043,0.035,1
"PLCD1",0.263943915611444,0.568961614511419,0.016,0.011,1
"GMFB",0.264445786268648,0.292315931451708,0.039,0.031,1
"P2RY10",0.264652332698242,0.365312124302741,0.05,0.041,1
"C12orf45",0.265124854709527,0.982923404665612,0.043,0.035,1
"ANKRD26",0.265974936412484,0.597485635121398,0.024,0.018,1
"UBE2J2",0.265989449748086,0.29854980429757,0.116,0.104,1
"RNF111",0.266140083370425,0.53274434038234,0.021,0.015,1
"SDCCAG3",0.266270008614694,-0.704524233954094,0.01,0.015,1
"NELFA",0.266632947932006,-0.436301955082399,0.034,0.042,1
"METTL3",0.266649385212464,0.627337581738599,0.039,0.031,1
"TTL",0.266793500759564,-0.647856696449447,0.01,0.015,1
"FARSA",0.266836769080584,0.307468372980996,0.06,0.051,1
"ZNF136",0.266858085369785,0.655239669370683,0.024,0.018,1
"UBE3A",0.266874502521159,0.437523724366337,0.058,0.048,1
"RHBDD1",0.267026387895283,-0.719281397610553,0.01,0.015,1
"FUNDC1",0.267401047783045,0.255422545285211,0.038,0.03,1
"PARP3",0.267702197819867,-0.424042911875679,0.009,0.014,1
"RLTPR",0.267721150336173,0.268522805008608,0.016,0.011,1
"C11orf68",0.26801772703334,-0.417540110691291,0.01,0.015,1
"CPEB4",0.26877751635223,-0.418423386335617,0.01,0.015,1
"CALU",0.268841532050531,-0.452790699463314,0.031,0.039,1
"PANX1",0.268894537818496,-0.350094559177307,0.01,0.015,1
"GBA2",0.26966612557009,-0.764876351389314,0.011,0.015,1
"RP11-452F19.3",0.269669088279076,-0.995247216738473,0.016,0.021,1
"USP34",0.270221580189248,0.273561811489045,0.043,0.034,1
"TADA2B",0.270691762038948,-0.609522470676922,0.011,0.015,1
"GCFC2",0.270944990699026,0.429572732280814,0.037,0.029,1
"TUBG1",0.271124593096727,-0.315660491512173,0.01,0.015,1
"ASB7",0.271377003248763,-0.658274366300473,0.011,0.015,1
"SGK3",0.271423562014171,-0.734023154056819,0.011,0.016,1
"PPP5C",0.271705839532644,-0.450433830463808,0.028,0.036,1
"C22orf46",0.271751445334826,0.285246998895951,0.024,0.018,1
"COG7",0.271890405420457,-0.264243691087315,0.01,0.015,1
"MED9",0.271891711230675,-1.49331229501439,0.011,0.015,1
"RP11-147L13.2",0.272063431729329,-0.642828084490742,0.011,0.015,1
"HDAC4",0.272202310228531,-0.633407043410269,0.011,0.016,1
"TOMM34",0.272313684691165,-0.573264116810314,0.011,0.016,1
"RHBDD2",0.27269894207525,0.254076898521203,0.073,0.063,1
"PDE6B",0.27289030909433,1.64327194239897,0.018,0.013,1
"SNAPC1",0.272905235854609,0.699036938143776,0.028,0.021,1
"RP3-477O4.14",0.273006776905222,0.429698882398558,0.024,0.018,1
"DBF4",0.273138153374726,0.494108894570503,0.037,0.029,1
"NUP37",0.273369354122755,0.364813160709667,0.033,0.026,1
"ZNF611",0.273459384777384,-0.885904700952622,0.013,0.019,1
"IFNG",0.273513492139589,-0.508223658367927,0.021,0.028,1
"RUNX1",0.273932715825384,0.340735799156933,0.05,0.041,1
"SYT11",0.27432375889071,-0.458204105857568,0.011,0.016,1
"FUZ",0.27432375889071,-0.448311950500575,0.011,0.016,1
"UEVLD",0.274874432504618,0.354649849410904,0.013,0.009,1
"FBXW4",0.275108182888269,0.422962962935883,0.011,0.016,1
"FAM193A",0.275734001545144,0.741978713733876,0.013,0.009,1
"GOLPH3L",0.275755320349963,0.406640461917261,0.024,0.018,1
"ZNF692",0.275821786566363,0.298073776660128,0.021,0.015,1
"DCAF10",0.275991472858343,0.270968651495327,0.036,0.029,1
"ERI3",0.275995875753394,-0.746478011259103,0.069,0.059,1
"KATNB1",0.276014942305584,0.392269157796482,0.021,0.015,1
"UBR5",0.276112536385095,-0.612275872982203,0.023,0.03,1
"IL6R",0.276230365433067,0.413540412076788,0.065,0.056,1
"ZNF814",0.276257203707182,-0.473988183898949,0.021,0.027,1
"DVL2",0.276343507583236,0.361748421591956,0.024,0.018,1
"VPRBP",0.276681626508736,-0.347356304612755,0.011,0.016,1
"ARFGAP3",0.276685908341359,-0.265312636467454,0.062,0.073,1
"AKT3",0.27671860945683,0.536056283129855,0.013,0.009,1
"GDAP2",0.276869815155894,-0.619596066180757,0.012,0.017,1
"TSEN2",0.277150125750136,0.653099962115928,0.013,0.009,1
"SEPHS2",0.277280153321781,0.534016274587144,0.092,0.081,1
"DCP1B",0.277294666863518,0.970585848391867,0.016,0.011,1
"NUP35",0.277582104946419,0.634634973031432,0.013,0.009,1
"ZW10",0.277624371126681,-0.689974435471452,0.013,0.018,1
"TCF20",0.278076354011482,0.586540611287499,0.013,0.009,1
"B4GALT4",0.278245624430327,-0.91954675977885,0.026,0.033,1
"PRKAB1",0.278318660735491,-0.639284299450511,0.017,0.023,1
"PIP5K1C",0.278826805763073,-0.259890927470401,0.011,0.016,1
"SLC25A22",0.278858554539567,-0.343119376729706,0.013,0.018,1
"SGPP1",0.279094890437965,-0.448147758741789,0.023,0.029,1
"MIS12",0.279707077566756,0.62321651109427,0.041,0.033,1
"CCP110",0.279733415122127,0.730428762597263,0.011,0.016,1
"ZBTB44",0.28012161491013,-0.638587050460409,0.02,0.026,1
"CCDC102A",0.28030788568736,0.424309088345005,0.013,0.009,1
"MAP3K4",0.280442189428965,0.613599362111733,0.025,0.019,1
"SUZ12",0.281537884322442,-0.363243219309101,0.02,0.026,1
"FTO",0.281556842713225,0.79425268374922,0.019,0.014,1
"B3GALT6",0.281747965188145,-0.526194597922922,0.019,0.025,1
"PRPS2",0.28178878794172,-0.655775253911456,0.05,0.042,1
"HEMK1",0.281957117221831,1.13115244324876,0.016,0.021,1
"NF1",0.282551586260518,-0.839992334320511,0.016,0.021,1
"NUS1",0.282561370689943,0.480117256958235,0.038,0.03,1
"ELMSAN1",0.282561819002071,-0.622480650517124,0.015,0.02,1
"RLF",0.283071800672408,-0.302781959889795,0.013,0.018,1
"C9orf64",0.28320484804397,-0.390568526586212,0.013,0.019,1
"RBMX2",0.283412596918327,0.36664148271782,0.079,0.069,1
"ATG4D",0.283485953611533,-0.29317711385036,0.028,0.036,1
"CTDSPL2",0.283669918880416,0.42333910620499,0.034,0.027,1
"ZNF250",0.283686159467664,0.660568923845695,0.016,0.011,1
"NSF",0.284059619351828,-0.431858405300928,0.018,0.024,1
"AARS",0.284281117447286,0.411152431960323,0.025,0.019,1
"SLC30A9",0.284347814964959,-0.447990299275513,0.021,0.027,1
"APPBP2",0.284678111500557,0.495457010834449,0.028,0.021,1
"MTHFSD",0.2847198175486,0.817629747986307,0.011,0.007,1
"IGF2R",0.284742228556686,-0.404846648953347,0.02,0.026,1
"IARS2",0.28482172345731,0.536578842024209,0.045,0.037,1
"ARL13B",0.28493099472482,0.555314339655645,0.016,0.011,1
"SEC23IP",0.285785261909943,-0.490506676784822,0.021,0.028,1
"ITM2C",0.285995218277709,-0.532655356602498,0.057,0.067,1
"DHX35",0.286787287622218,0.838995453163984,0.011,0.007,1
"BPNT1",0.287477603723828,-0.399061054144387,0.017,0.023,1
"CTB-133G6.1",0.287545767583608,0.435784839662147,0.016,0.011,1
"CARKD",0.287587493535971,0.516288477150042,0.019,0.014,1
"SCYL2",0.287876478092544,-0.411617328804935,0.021,0.027,1
"DAPK3",0.288018110858965,-0.403716822579335,0.025,0.032,1
"EBLN2",0.288116329337045,0.266700466870562,0.016,0.011,1
"NOC4L",0.288133216428928,0.615403257093166,0.038,0.046,1
"CBY1",0.28830985927433,0.599563288651245,0.011,0.007,1
"RALGAPA2",0.288986521918909,-0.339034930723538,0.018,0.024,1
"VARS2",0.289281601136155,0.697251816959179,0.011,0.007,1
"BTD",0.289347620638531,0.482678050861615,0.025,0.019,1
"NSFL1C",0.289545409770597,-0.252307656285079,0.099,0.112,1
"SBK1",0.28969873654136,0.670499955546552,0.011,0.007,1
"NIFK",0.289881334891974,0.420304653649145,0.099,0.087,1
"PLEKHF1",0.289985482698499,-0.679313867492601,0.043,0.051,1
"STRADB",0.290199783439328,0.433031908824088,0.038,0.031,1
"DNPH1",0.290204682313043,0.322695495250924,0.111,0.1,1
"TFB2M",0.290341370600783,0.459231923349362,0.031,0.024,1
"NARS2",0.290424382067402,0.600548827808697,0.019,0.014,1
"RAB5A",0.290775395314586,0.351964797863107,0.077,0.067,1
"PLA2G6",0.290952571882855,0.69536593366172,0.011,0.007,1
"GCC1",0.291532682548865,0.413732762827558,0.019,0.014,1
"ECD",0.292779854125827,0.259189048651536,0.037,0.029,1
"ZBTB4",0.293133952195229,-0.348412752860555,0.02,0.026,1
"PDZD11",0.29314470512088,-0.328760126745687,0.06,0.071,1
"SSBP3",0.293279435791,-0.701845658354429,0.028,0.036,1
"NCOA7",0.293524064971961,0.488322035313578,0.028,0.022,1
"CIZ1",0.294138391613272,0.456686253320625,0.039,0.032,1
"NSUN5",0.294312187516471,-0.464799500222149,0.047,0.056,1
"IPO5",0.294382406062921,0.588552546182735,0.035,0.029,1
"TTC32",0.294834944979629,0.487121451446758,0.035,0.028,1
"CREM",0.294902305533997,0.262493516918985,0.078,0.068,1
"MCAT",0.295853355253691,-0.339527479215666,0.017,0.023,1
"IDE",0.29597089617908,1.15869814651545,0.017,0.012,1
"GDI1",0.296288493310501,-0.335580655921355,0.057,0.068,1
"PPM1A",0.296450816675121,-0.253622050991265,0.043,0.051,1
"RBMXL1",0.296706362823874,0.422774862916189,0.053,0.045,1
"PGAP3",0.296992225122007,1.03925624380681,0.014,0.01,1
"GMNN",0.297117437461153,0.776415925761836,0.014,0.01,1
"U2AF2",0.297150999659748,0.422288670597593,0.055,0.046,1
"DMTF1",0.297288161689102,-0.320820063000638,0.04,0.048,1
"NXT1",0.297774275953797,0.33978899059069,0.141,0.129,1
"UTP23",0.298544049786907,0.785295944491036,0.029,0.023,1
"RPL22L1",0.299188164669384,-0.464897046534744,0.194,0.207,1
"BTN3A3",0.299640143380599,0.47770147777536,0.05,0.042,1
"SMEK1",0.29969360932408,-0.358254268454456,0.052,0.062,1
"SMAGP",0.299766440161375,-0.557145592986671,0.031,0.038,1
"AC010642.1",0.299892704892747,-0.542441036332501,0.076,0.087,1
"HMGXB4",0.300476192815202,0.332643766643451,0.047,0.057,1
"SLC35A3",0.300580710565569,0.498387201565512,0.032,0.025,1
"NAP1L5",0.300637713984005,0.847037757290561,0.014,0.01,1
"RP5-886K2.3",0.300890221475075,0.714431877876992,0.014,0.01,1
"ACSL3",0.301655548458166,0.295668539833046,0.032,0.025,1
"RP11-792A8.4",0.30174000942373,-0.837985983912465,0.035,0.042,1
"DHODH",0.302016254885469,0.786989421780565,0.017,0.012,1
"STX2",0.302154877806764,0.632255285666206,0.014,0.01,1
"TTC1",0.302586184240937,0.705358261875956,0.129,0.117,1
"LTV1",0.303998527906088,0.851306280673297,0.061,0.052,1
"KAT7",0.30401888112357,0.263503995648706,0.038,0.031,1
"NBPF1",0.304318732083649,0.64121770432356,0.017,0.012,1
"RPF2",0.304352702474276,0.504128433714217,0.039,0.032,1
"RP11-473M20.14",0.304694786774078,0.454899714929302,0.014,0.01,1
"PLA2G12A",0.305650810253366,0.325286354849095,0.049,0.041,1
"PEX7",0.305698852552951,0.5909547488053,0.02,0.015,1
"MIEF1",0.305834442384015,0.459815289311746,0.028,0.022,1
"RBFA",0.305970889742465,0.547814022293972,0.039,0.032,1
"RP11-66N24.4",0.306067094286089,0.270734338615051,0.035,0.028,1
"CST7",0.306265006984355,-0.60290274866987,0.209,0.182,1
"ZC3H3",0.306531646114285,0.780407041756787,0.023,0.018,1
"CDK6",0.306892107128108,0.543267564355796,0.029,0.023,1
"USP36",0.30841983305708,0.852912570618572,0.043,0.036,1
"SYTL2",0.308725463471895,0.446040968518143,0.017,0.012,1
"TPT1-AS1",0.308738659107523,0.437820999679503,0.029,0.023,1
"MYBL1",0.309465225888362,0.386542916624396,0.026,0.02,1
"PLEKHG3",0.309541813230564,0.568848461440272,0.017,0.012,1
"HIGD1A",0.309562060552403,-0.311953438201798,0.047,0.056,1
"FLYWCH1",0.311606522457148,0.274547493818055,0.02,0.015,1
"ZSCAN16",0.312231795727247,0.367652936634097,0.029,0.023,1
"FBXW5",0.313559336690415,-0.301746439244127,0.128,0.143,1
"CHD6",0.31382347458055,0.294749478464953,0.05,0.042,1
"ACSL5",0.314584124547979,-0.326566417099854,0.031,0.038,1
"VPS45",0.315466608657789,0.34978083213603,0.03,0.024,1
"SH3KBP1",0.31578698090036,0.347733442240753,0.168,0.158,1
"TMEM259",0.316965750516539,-0.346399818619202,0.074,0.085,1
"GARS",0.317182784548481,0.623161311065729,0.066,0.057,1
"POLR2K",0.317351148682484,-0.578268209329499,0.075,0.065,1
"UBOX5",0.31740752467879,0.789643262556394,0.012,0.008,1
"HECA",0.317733253426241,0.262320711440895,0.043,0.035,1
"ZNF195",0.318347895988933,0.779159800303746,0.033,0.026,1
"KIAA1586",0.318547211288491,0.46732133387811,0.012,0.008,1
"TDP1",0.318663082910229,0.322623285877504,0.035,0.029,1
"ZDHHC6",0.31873714779507,0.273312339963325,0.067,0.058,1
"ZNF100",0.318832554412404,0.769152408156522,0.012,0.008,1
"CHCHD1",0.318855373150936,0.257686316662046,0.078,0.09,1
"LEAP2",0.319118062220768,0.740784682189924,0.012,0.008,1
"ACTR5",0.319118062220768,0.642644343590881,0.012,0.008,1
"PIGU",0.319154812017336,-0.47380991273066,0.026,0.02,1
"MAN1B1",0.319553346003835,0.268302261591923,0.046,0.038,1
"TRAF3",0.319802612586282,-0.374694430716969,0.029,0.036,1
"ZNF292",0.319987384830438,0.292170620223624,0.05,0.042,1
"TNFAIP1",0.320118656921058,0.673511148719512,0.012,0.008,1
"CAMKMT",0.320448547522549,0.511694666127247,0.023,0.018,1
"ZNF230",0.32054811053357,0.555297424168559,0.012,0.008,1
"B9D2",0.320664937443557,0.640394640231878,0.027,0.021,1
"S100PBP",0.321065889708977,0.456266076820679,0.033,0.026,1
"ZNF691",0.321264702955944,0.590512007341902,0.012,0.008,1
"ZNF354B",0.321264702955944,0.311397536714677,0.012,0.008,1
"PPA2",0.322480944585906,0.793411688889712,0.093,0.084,1
"SMIM4",0.322567263668289,-0.478873886107863,0.027,0.033,1
"NUP98",0.323760990904628,0.536462260488161,0.037,0.03,1
"AMDHD2",0.32382026498995,-0.559454265485607,0.03,0.037,1
"PANK4",0.323991320646511,0.3999162734729,0.023,0.018,1
"ZNF836",0.32422975009227,-0.48070529687349,0.029,0.023,1
"THAP6",0.324267562037809,0.766186751942215,0.018,0.013,1
"GNPNAT1",0.324483989189671,0.54284732645585,0.021,0.015,1
"NUP50",0.324857270638582,0.431920772750904,0.04,0.033,1
"GTF2B",0.32488179183994,-0.267723126216619,0.105,0.095,1
"RBBP5",0.325207719669115,0.703664135043501,0.018,0.013,1
"ZNF783",0.325525873750805,0.657805557494531,0.015,0.011,1
"B3GALT4",0.326066129476736,-0.305945818081903,0.033,0.04,1
"USP42",0.327565864231412,0.592491249744107,0.018,0.013,1
"BBS7",0.327660274669322,0.613551389235155,0.015,0.011,1
"ZNF512",0.32781044973615,0.53030555797524,0.021,0.015,1
"NSMCE2",0.328039503030976,0.429596640746986,0.05,0.042,1
"SIAH2",0.32807210029892,-0.61845006941886,0.114,0.126,1
"ZNF182",0.328131970421398,-0.603756701039551,0.006,0.01,1
"AC016629.8",0.328193586790741,0.399042840205142,0.021,0.015,1
"COQ3",0.328243959439057,0.399460552415328,0.015,0.011,1
"HELQ",0.3283510178776,-1.13404260200309,0.029,0.036,1
"GTPBP10",0.328378660907516,0.403302594984575,0.023,0.018,1
"TMTC4",0.328461463444392,-0.459464769598141,0.006,0.01,1
"TWSG1",0.328791170949916,-0.505926178541037,0.006,0.01,1
"FOXK2",0.32898606494234,0.6125945737347,0.018,0.013,1
"LIG3",0.329023249389592,0.446122159313255,0.015,0.011,1
"ZNF708",0.329023251460322,0.605608403276635,0.015,0.011,1
"ZNF587",0.329023251460322,0.503767850185673,0.015,0.011,1
"NDE1",0.329321046152456,0.28361962750082,0.055,0.047,1
"RANBP3",0.329495172484016,0.275641283174048,0.046,0.038,1
"PTER",0.329647256036754,0.619337217443471,0.027,0.021,1
"LMBRD2",0.329781580293877,-0.313686848335387,0.006,0.01,1
"BRWD3",0.329781580293877,-0.382364249487999,0.006,0.01,1
"RREB1",0.330506584762966,0.43983485189033,0.027,0.021,1
"TMEM254",0.330718557577886,0.356830222617994,0.021,0.015,1
"FAM104B",0.331735745210834,-0.306847278204311,0.027,0.033,1
"UBLCP1",0.331876858988982,-0.369079903296312,0.043,0.035,1
"CNTROB",0.33263999313394,-0.643827791115395,0.007,0.011,1
"HKR1",0.332937681334114,0.291548685508221,0.015,0.011,1
"OSER1",0.333375861304675,-0.385351494377278,0.084,0.095,1
"FCRLB",0.333434734517476,-0.604818334421889,0.007,0.011,1
"RP11-410L14.2",0.333434734517476,-0.868744831458591,0.007,0.011,1
"ZNF688",0.333774334996257,-0.295593263856304,0.068,0.078,1
"TAB2",0.333898611482104,0.412671088577852,0.034,0.028,1
"BPGM",0.333903852431849,-0.271760493305284,0.041,0.049,1
"SPECC1L",0.334071409047034,-0.600074265597097,0.007,0.011,1
"FAM222B",0.335269940874921,1.02387389998704,0.01,0.007,1
"MFAP1",0.335382580040295,0.322019490501948,0.037,0.03,1
"BTBD6",0.335596425775522,0.946810679819529,0.01,0.007,1
"TRIM68",0.335759744963795,0.678212484934761,0.01,0.007,1
"ATP11C",0.335826303266261,-0.512280841943113,0.007,0.011,1
"FAM175B",0.335851631584453,0.299256384035141,0.03,0.024,1
"ZSCAN32",0.336413533273741,0.770664204740769,0.01,0.007,1
"ELOF1",0.33671574500624,-0.858205971828382,0.133,0.151,1
"RIOK1",0.336822932176524,1.05405606498873,0.04,0.033,1
"GSTM1",0.33706814001221,0.549643481269165,0.01,0.007,1
"NUP205",0.337266531450382,-0.473592019016415,0.007,0.011,1
"HAT1",0.337445800748055,0.473053710168078,0.054,0.046,1
"RP11-473M20.7",0.337675509630156,0.318355926564788,0.027,0.021,1
"STAU1",0.337732768047375,-0.496548996699691,0.043,0.051,1
"SEPSECS",0.337752615109282,-0.649515224149886,0.008,0.011,1
"XPO5",0.338051584485366,0.265297961083296,0.01,0.007,1
"SESN2",0.338060511227498,-0.751295372394181,0.008,0.011,1
"ZNF460",0.338368804758137,0.696533153698084,0.021,0.016,1
"ANKAR",0.338543997105033,0.930204202002516,0.01,0.007,1
"TUBB4B",0.338607168267499,0.25103556003908,0.14,0.13,1
"RPRD1B",0.339201263130135,0.279149323662814,0.01,0.007,1
"TAB3",0.339997777341144,-0.296540173044147,0.007,0.011,1
"MAP3K7",0.340333326614266,0.400186313113932,0.03,0.037,1
"HIST1H2BC",0.340343008845734,0.592160050984826,0.021,0.016,1
"ATP6V1D",0.340384153213025,-0.473265273340027,0.075,0.086,1
"KBTBD7",0.340518246036607,0.454173861789453,0.01,0.007,1
"PPP1R18",0.340635688886651,-0.252448601427773,0.276,0.294,1
"CLCF1",0.340839684624335,-0.590391368595366,0.008,0.011,1
"ZNF232",0.340848003744006,-1.15549736414735,0.01,0.007,1
"CENPL",0.341156791366033,-0.866567923805167,0.009,0.012,1
"CNOT6L",0.341172418919176,0.357395099675784,0.053,0.046,1
"CEP41",0.341343023642416,0.391204479603749,0.01,0.007,1
"FAHD2A",0.341481411024269,-0.451950653228082,0.021,0.027,1
"TFDP2",0.341517151262413,-0.27556812506862,0.038,0.046,1
"REXO1",0.341753547200732,-0.688469976757721,0.009,0.012,1
